year;make;model;trim;body;transmission;vin;state;condition;odometer;color;interior;mmr;sellingprice
2008;Toyota;Camry;LE;Sedan;automatic;4t4be46k98r024927;ca;19;83548;gray;gray;7950;6800
2008;Pontiac;Grand Prix;Base;Sedan;automatic;2g2wp552581128042;ca;21;114272;black;black;4200;3800
2008;Nissan;350Z;Base;Coupe;automatic;jn1bz34d88m703415;ca;38;38216;silver;black;11700;15000
2008;Mercedes-Benz;E-Class;E350;Sedan;automatic;wdbuf56x28b200376;ca;37;110796;black;black;10250;11000
2008;Mercedes-Benz;SL-Class;SL550;Convertible;automatic;wdbsk71f28f137141;ca;35;56519;silver;black;26800;25250
2008;Nissan;Versa;1.8 S;Hatchback;;3n1bc13ex8l453640;ca;42;59539;gray;black;5475;4800
2008;Kia;Sedona;LX;Minivan;automatic;kndmb233886199983;ca;3;97954;gold;beige;4400;3600
2008;Toyota;Highlander Hybrid;Limited;SUV;automatic;jteew44a582011635;ca;24;130850;green;gray;13350;12200
2008;Nissan;Versa;1.8 SL;Sedan;automatic;3n1bc11e98l405310;ca;24;166920;white;black;3075;3400
2007;BMW;3 Series;335i;Sedan;automatic;wbavb73507vh22730;ca;19;134961;brown;black;7100;6200
2007;Audi;A4;2.0T;Sedan;automatic;wauaf78e67a206890;ca;;108796;silver;;5825;6400
2008;Saturn;VUE;XR;SUV;automatic;3gscl53768s615039;ca;19;91873;silver;gray;6575;4200
2008;Mitsubishi;Raider;LS;Double Cab;automatic;1z7hc28k98s588027;ca;34;54497;black;black;9500;10750
2008;Mazda;Mazdaspeed Mazda3;Grand Touring;Hatchback;manual;jm1bk34l881871923;ca;19;75248;gray;gray;7775;9900
2008;Pontiac;Solstice;Base;Convertible;manual;1g2mb35bx8y127475;ca;3;65475;red;gray;6700;6600
2007;BMW;5 Series;525i;Sedan;automatic;wbane53527cw61739;ca;;110166;black;;8125;7400
2007;Acura;MDX;Base;SUV;automatic;2hnyd283x7h508509;ca;27;75670;silver;black;14650;14500
2008;Jeep;Compass;Sport;SUV;automatic;1j8ft47w78d620280;ca;2;1;white;gray;5850;1800
2007;BMW;3 Series;328i;Sedan;automatic;wbavc53507fz70730;ca;19;106149;black;black;7775;7800
2008;Kia;Spectra;LX;Sedan;automatic;knafe122085564842;ca;28;103027;blue;gray;2150;3900
2007;Audi;A4;2.0T quattro;Sedan;automatic;wauef78e27a122695;ca;3;107106;red;black;6675;7100
2008;Scion;xB;Base;Wagon;automatic;jtlke50e281012146;ca;26;91638;black;black;6375;7000
2008;Lexus;IS 250;Base;Sedan;automatic;jthck262282024567;ca;3;116397;black;black;9775;13500
2007;BMW;5 Series;525i;Sedan;automatic;wbane535x7cy07224;ca;33;100662;black;beige;8325;7900
2008;;;;;automatic;wp0cb29918s776707;ca;46;55653;gray;black;41700;40500
2008;Nissan;Versa;1.8 S;Hatchback;automatic;3n1bc13e18l397054;ca;19;82758;white;black;4725;4000
2008;Nissan;Pathfinder;LE;SUV;automatic;5n1ar18b88c629744;ca;35;127993;brown;brown;8150;8700
2008;Mercury;Milan;Premier;Sedan;automatic;3mehm081x8r649013;ca;19;68929;black;black;7025;6400
2008;Mercedes-Benz;G-Class;G500;SUV;automatic;wdcyr49e88x176922;ca;4;91680;black;black;43700;43250
2008;Pontiac;G6;GT;Sedan;automatic;1g2zh57n284196238;ca;19;85074;gray;gray;6150;6500
2008;Lexus;ES 350;Base;Sedan;automatic;jthbj46g282224466;ca;19;88478;black;black;11900;12250
2008;Jeep;Patriot;Sport;SUV;automatic;1j8ft28098d766596;ca;29;111266;white;black;5325;4300
2008;Mercedes-Benz;E-Class;E350;Sedan;;wdbuf56x08b335839;ca;;93563;black;;11150;10800
2008;Mercedes-Benz;CLS-Class;CLS550;Sedan;automatic;wdddj72x08a134827;ca;46;58947;gray;beige;19950;25000
2008;Lexus;GX 470;Base;SUV;automatic;jtjbt20x580160960;ca;43;48297;gold;beige;23000;26750
2008;Land Rover;LR2;HSE;SUV;automatic;salft24n78h059409;ca;41;105362;blue;beige;9175;7500
2008;Lincoln;MKX;Base;SUV;;2lmdu68cx8bj04870;ca;19;145386;gray;gray;6800;4200
2008;Mercedes-Benz;C-Class;C300 Sport;Sedan;automatic;wddgf54x28r036481;ca;41;55311;gray;black;14300;15300
2008;Saturn;Aura;XE;Sedan;automatic;1g8zs57n78f252170;ca;;150283;black;;2175;3500
2008;Kia;Sedona;LX;Minivan;automatic;kndmb233986244459;ca;19;107587;red;gray;3975;2500
2008;Lexus;RX 400h;Base;SUV;automatic;jtjgw31u682009105;ca;21;83658;gray;gray;16100;12800
2008;Nissan;Sentra;2.0 SL;Sedan;automatic;3n1ab61e58l640864;ca;32;83071;silver;black;6375;8250
2007;BMW;3 Series;328i;Sedan;automatic;wbavc53577fz81000;ca;27;49733;blue;beige;11050;14500
2007;BMW;6 Series;650i;Coupe;automatic;wbaeh13597cr46437;ca;34;110984;black;beige;13550;13000
2008;Toyota;Camry;LE;Sedan;automatic;4t1be46k88u766018;ca;26;99339;gray;gray;7450;8200
2008;Lexus;IS 250;Base;Sedan;automatic;jthbk262282065017;ca;22;107787;black;black;10850;10700
2008;Lincoln;Navigator;Base;SUV;automatic;5lmfu28558lj17229;ca;;132227;gray;;11550;9900
2008;Volvo;XC90;3.2 Special Edition;SUV;automatic;yv4cz982681418563;ca;28;85840;black;black;10500;10750
2008;Scion;xB;Base;Wagon;automatic;jtlke50e881038945;ca;4;52860;green;black;7775;10900
2008;Toyota;Matrix;XR;Hatchback;manual;2t1kr32e68c705573;ca;;111481;gray;gray;5550;6000
2008;Pontiac;G6;GXP;Sedan;automatic;1g2zm577384203744;ca;37;96070;white;black;6900;6000
2007;BMW;3 Series;335i;Sedan;;wbavb73587vh21132;ca;1;98743;silver;gray;9050;6300
2008;Mercedes-Benz;CLS-Class;CLS550;Sedan;automatic;wdddj72x28a122520;ca;;155863;black;;12700;12600
2008;Pontiac;Grand Prix;Base;Sedan;automatic;2g2wp552281118570;ca;;126855;white;;3775;3900
2007;BMW;3 Series;328i;Coupe;;wbawb33597pv72714;ca;;87659;silver;;10350;10800
2008;Toyota;Camry;LE;Sedan;automatic;4t1be46k58u735552;ca;32;82296;gray;gray;7950;8300
2008;Toyota;Tundra;SR5;CrewMax Cab;automatic;5tfdv54128x037850;ca;34;59003;blue;gray;19350;22500
2007;bmw;750i;750i;;automatic;wbahl83547dt10295;ca;28;134839;white;beige;7150;7800
2007;Audi;A8;quattro;Sedan;automatic;waulv44e27n015153;ca;27;97059;silver;gray;12650;12500
2008;Mercedes-Benz;E-Class;E350;Sedan;automatic;wdbuf56x98b210791;ca;44;101736;silver;gray;10700;10100
2008;Saturn;VUE;XR;SUV;automatic;3gscl53798s588208;ca;37;74543;blue;beige;7425;8000
2008;Jeep;Grand Cherokee;Laredo;SUV;automatic;1j8gs48k08c246717;ca;21;83024;green;black;8725;7500
2008;Toyota;FJ Cruiser;Base;SUV;automatic;jtebu11f68k042609;ca;25;31893;white;gray;20400;18800
2008;Lexus;LS 460;Base;Sedan;automatic;jthbl46f885053092;ca;41;93594;white;beige;19850;21000
2008;Volkswagen;Jetta;SEL PZEV;Sedan;automatic;3vwrz71k18m194971;ca;19;66907;red;beige;5900;5600
2008;Land Rover;Range Rover;Supercharged;SUV;automatic;salmf13428a295041;ca;43;82038;white;white;22600;26000
2008;Honda;Ridgeline;RTS;Crew Cab;automatic;2hjyk16408h516570;ca;2;46068;black;gray;14600;14500
2008;Mercedes-Benz;GL-Class;GL550;SUV;automatic;4jgbf86e68a424406;ca;35;50114;white;;24300;24000
2008;Land Rover;Range Rover Sport;HSE;SUV;automatic;salsk25478a182059;ca;21;141574;gray;tan;14050;13800
2008;Nissan;Armada;SE;SUV;automatic;5n1aa08d18n609391;ca;29;107973;white;beige;10450;11200
2008;Lexus;GX 470;Base;SUV;automatic;jtjbt20x680152821;ca;33;116133;silver;gray;17750;17750
2008;Volkswagen;Jetta;SEL PZEV;Sedan;automatic;3vwrz71k58m109145;ca;31;104453;white;gray;4150;4600
2008;Nissan;Sentra;2;Sedan;automatic;3n1ab61e78l703186;ca;2;80371;black;gray;5275;5400
2008;Jeep;Compass;Sport;SUV;automatic;1j8ft47008d766788;ca;35;133614;black;black;3400;4000
2008;Toyota;Camry Hybrid;Base;Sedan;automatic;4t1bb46k38u034811;ca;;87932;silver;;8875;9300
2008;Nissan;Titan;SE;Crew Cab;automatic;1n6aa07d18n312947;ca;;82634;white;;11000;11000
2008;Lexus;IS 350;Base;Sedan;automatic;jthbe262085019000;ca;25;98795;white;tan;12550;16200
2008;Nissan;Titan;LE;Crew Cab;automatic;1n6aa07d58n349581;ca;19;57311;white;black;12800;11250
2008;Mazda;Mazda3;s Sport;Hatchback;automatic;jm1bk344881836551;ca;36;114289;white;black;5025;6600
2008;Pontiac;G5;Base;Coupe;automatic;1g2al18f787179333;ca;37;93498;silver;black;4125;4000
2007;BMW;3 Series;335i;Coupe;automatic;wbawb73547pv83238;ca;34;64389;black;beige;13150;14600
2008;HUMMER;H3;Base;SUV;automatic;5gten13e588135632;ca;48;91132;black;beige;11950;15300
2008;Mercedes-Benz;CL-Class;CL550;Coupe;automatic;wddej71x78a016960;ca;44;64251;black;tan;30500;30000
2007;Acura;MDX;Base;SUV;automatic;2hnyd28267h500334;ca;34;135515;black;beige;9800;11700
2008;Mazda;Mazda5;Grand Touring;Minivan;automatic;jm1cr29l480301684;ca;31;80058;gray;black;5550;7800
2008;Saturn;Outlook;XE;SUV;automatic;5gzev13738j178818;ca;27;97468;gray;black;7350;6600
2007;BMW;3 Series;328i;Sedan;;wbavc53507fz72820;ca;2;106155;black;black;7775;8700
2007;bmw;7;series b7 alpina;;automatic;wbahl83577dt89235;ca;28;97470;black;black;18350;17100
2007;BMW;3 Series;328i;Sedan;automatic;wbava37527nl11056;ca;28;137800;gray;black;6100;6400
2008;Infiniti;G37;Journey;Coupe;automatic;jnkcv64e08m126966;ca;36;45769;gray;black;14850;16750
2007;BMW;3 Series;328i;Sedan;automatic;wbavc53597fz77238;ca;28;87836;black;black;8900;10800
2008;Mazda;Mazda3;s Grand Touring;Sedan;automatic;jm1bk324081146411;ca;21;83946;—;black;6000;5000
2008;Mercedes-Benz;C-Class;C300 Sport;Sedan;automatic;wddgf54x88f083239;ca;37;88937;burgundy;tan;12700;13100
2008;Mercedes-Benz;S-Class;S550;Sedan;automatic;wddng71x68a227727;ca;36;98270;gray;black;20400;19800
2007;BMW;3 Series;328i;Sedan;automatic;wbavc53527fz79929;ca;19;102975;black;black;8025;7000
2008;Mercedes-Benz;GL-Class;GL450;SUV;automatic;4jgbf71e28a357899;ca;27;80567;black;black;18050;14500
2008;Mercedes-Benz;S-Class;S550;Sedan;automatic;wddng71x68a198813;ca;27;85651;black;black;22200;22000
2008;Pontiac;G6;GT;Sedan;automatic;1g2zh57n384118972;ca;1;59144;black;gray;7125;1500
2007;BMW;5 Series;530i;Sedan;automatic;wbane73577cm57336;ca;;109278;black;;8800;7500
2008;Nissan;Altima;2.5 S;Coupe;automatic;1n4al24e18c238453;ca;26;73818;black;black;8000;9200
2008;Lexus;IS F;Base;Sedan;automatic;jthbp262985001721;ca;44;97001;black;black;23100;25500
2008;;;;;manual;wp0ab29958s731146;ca;34;57999;black;black;37800;37500
2008;Mercedes-Benz;GL-Class;GL450;SUV;automatic;4jgbf71e08a424077;ca;28;93725;black;beige;16600;15000
2008;Nissan;Xterra;S;SUV;automatic;5n1an08u58c523632;ca;19;97405;blue;gray;8300;6800
2008;Jeep;Compass;Sport;SUV;automatic;1j8ft47078d778775;ca;21;104749;silver;gray;4925;4900
2007;BMW;5 Series;525i;Sedan;automatic;wbane53537ck92101;ca;32;116925;gray;silver;7750;8800
2007;BMW;5 Series;550i;Sedan;automatic;wbanb53577cp05050;ca;27;90245;black;black;10650;7000
2008;Toyota;Camry;XLE;Sedan;;4t1be46k78u786485;ca;;89472;black;;7200;9800
2008;Jeep;Liberty;Sport;SUV;automatic;1j8gn28k98w227688;ca;26;101429;black;tan;7075;6800
2008;Nissan;Pathfinder;SE;SUV;automatic;5n1ar18u28c628218;ca;;72888;white;tan;10550;10750
2008;Volkswagen;Touareg 2;VR6 FSI;SUV;automatic;wvgbe77l18d044558;ca;19;75901;burgundy;gray;11400;3000
2007;Acura;MDX;Base;SUV;automatic;2hnyd28857h523060;ca;23;131505;silver;black;13050;12400
2007;BMW;5 Series;550i;Sedan;automatic;wbanb53527cp04033;ca;;76034;white;;12050;11750
2008;Nissan;Altima;2.5 S;Coupe;automatic;1n4al24e78c257525;ca;;121505;gray;black;5600;6800
2008;Mitsubishi;Lancer Evolution;GSR;Sedan;manual;ja3aw86v88u049969;ca;42;41022;white;black;20800;20500
2008;Volvo;XC70;3.2;Wagon;automatic;yv4bz982081032426;ca;44;39425;silver;black;17150;19000
2008;Infiniti;G35;Base;Sedan;automatic;jnkbv61ex8m223222;ca;35;69957;gray;gray;12300;12250
2008;Mercedes-Benz;CL-Class;CL550;Coupe;automatic;wddej71x38a011982;ca;39;96607;black;beige;25200;26500
2008;Toyota;Sienna;LE 7-Passenger;Minivan;automatic;5tdzk23c98s187394;ca;32;70815;beige;gray;8200;11100
2007;Acura;RDX;Base;SUV;automatic;5j8tb18597a005863;ca;34;104329;—;black;9875;11800
2008;Jeep;Wrangler;Unlimited X;SUV;automatic;1j4ga391x8l620657;ca;24;117115;blue;gray;13850;13100
2008;Hyundai;Sonata;GLS;Sedan;automatic;5npet46c58h343021;ca;19;119035;red;tan;3600;3400
2008;Lexus;IS 250;Base;Sedan;automatic;jthbk262585055158;ca;28;141822;white;gray;8675;9200
2008;Nissan;Maxima;3.5 SL;Sedan;automatic;1n4ba41e18c835631;ca;24;75118;silver;gray;8800;8500
2008;Pontiac;Grand Prix;Base;Sedan;automatic;2g2wp552681126333;ca;2;144369;gray;black;3050;2700
2008;Nissan;Sentra;2.0 S;Sedan;;3n1ab61e48l636594;ca;28;105574;gray;tan;3900;5000
2008;Scion;xD;Base;Hatchback;automatic;jtkku10468j031497;ca;35;108418;orange;black;5150;7200
2008;Mercedes-Benz;C-Class;C300 Sport;Sedan;automatic;wddgf54x28f072396;ca;29;110122;silver;black;11750;9500
2008;Volkswagen;Passat;VR6;Sedan;automatic;wvwcu73cx8e191439;ca;3;70972;black;beige;8725;6800
2007;BMW;3 Series;335i;Coupe;automatic;wbawb73557p035085;ca;19;82231;black;black;11450;11800
2008;Saturn;VUE;XR;SUV;automatic;3gscl53798s566726;ca;19;86462;red;gray;6900;5500
2008;Toyota;Avalon;Touring;Sedan;automatic;4t1bk36b78u271179;ca;29;140464;blue;black;6075;5100
2008;Toyota;Tundra;SR5;Double Cab;automatic;5tfru54188x013108;ca;24;70545;white;beige;14350;16500
2008;Pontiac;G5;Base;Coupe;manual;1g2al18f887123465;ca;19;98777;red;black;3925;2550
2008;Lexus;GX 470;Base;SUV;automatic;jtjbt20x980170911;ca;47;31920;gold;tan;23400;28000
2008;Nissan;Versa;1.8 SL;Hatchback;automatic;3n1bc13e48l384959;ca;2;97624;silver;black;3900;5000
2008;Nissan;350Z;Base;Coupe;automatic;jn1bz34e48m752362;ca;37;58454;gray;black;10850;12700
2007;Acura;TSX;Base;Sedan;automatic;jh4cl96847c011290;ca;2;133207;gray;black;6450;5500
2008;Jeep;Grand Cherokee;Laredo;SUV;automatic;1j8gs48k48c158088;ca;35;86747;black;black;8275;8300
2008;Toyota;Highlander;Limited;SUV;automatic;jteds42a482029425;ca;;66400;gold;;16200;17800
2008;Jaguar;XJ-Series;XJ8 L;Sedan;automatic;sajwa79b48sh20488;ca;25;101394;gray;gray;12500;13000
2007;Acura;RDX;Base;SUV;;5j8tb18557a005780;ca;;174828;black;;5675;6600
2008;Pontiac;G8;GT;Sedan;;6g2ec57y08l126494;ca;;113251;black;;9675;10100
2008;Saturn;VUE;XR;SUV;automatic;3gscl537x8s513095;ca;29;107602;black;gray;5975;5600
2008;Mitsubishi;Lancer;GTS;Sedan;automatic;ja3au86u08u020821;ca;21;101402;blue;black;5475;6800
2008;Nissan;Sentra;2;Sedan;automatic;3n1ab61e68l673890;ca;;122663;black;;4075;3800
2007;Acura;TSX;Base;Sedan;automatic;jh4cl96977c010515;ca;25;105929;silver;black;8125;9700
2008;MINI;Cooper;S;Hatchback;automatic;wmwmf73558tv38670;ca;33;57507;gray;orange;8250;7900
2007;Audi;A4;3.2 quattro;Convertible;automatic;waudh48h37k027314;ca;31;70984;black;black;11050;8100
2008;Pontiac;G6;GXP;Coupe;automatic;1g2zm177284132934;ca;33;58510;black;black;9900;9500
2007;Chevrolet;Tahoe;LT;SUV;automatic;1gnfc13j57r164918;ca;19;148072;gray;gray;10550;11250
2007;Dodge;Charger;RT;Sedan;automatic;2b3ka53h07h761901;ca;35;1;black;black;12450;1200
2007;Infiniti;QX56;Base;SUV;automatic;5n3aa08a57n801070;ca;2;86721;white;black;14350;13000
2007;Hyundai;Elantra;SE SULEV;Sedan;automatic;kmhdu46d27u245663;ca;;79813;silver;gray;4275;5500
2007;Cadillac;STS;V6;Sedan;automatic;1g6dw677670127788;ca;34;118397;white;beige;6350;7000
2007;Ford;F-150;King Ranch;SuperCrew;automatic;1ftpw14v47kd19568;ca;19;123424;brown;brown;12800;11400
2007;Chevrolet;Tahoe;LT;SUV;automatic;1gnfk13027r404016;ca;19;91199;white;black;15200;15500
2007;BMW;X5;4.8i;SUV;automatic;5uxfe83587lz45593;ca;;131819;gray;;11000;8800
2007;Chevrolet;Tahoe;LT;SUV;;1gnfc13067r393485;ca;38;103585;white;black;14000;14750
2007;Chevrolet;Suburban;1500 LS;SUV;automatic;1gnfc16027r218694;ca;46;91126;white;black;12400;15500
2007;Chevrolet;Cobalt;SS;Coupe;manual;1g1ap15p177200102;ca;26;94385;yellow;black;5025;5500
2007;chevrolet;hhr;lt;;automatic;3gnda23d27s587224;ca;36;115972;silver;black;3875;4100
2007;Ford;Expedition;Limited;SUV;;1fmfu19537la98903;ca;27;75058;black;black;13450;16000
2007;GMC;Yukon;SLE;SUV;automatic;1gkfc13j47r132930;ca;43;105992;gray;black;14000;16000
2007;Ford;Focus;ZX3 S;Hatchback;manual;1fafp31n57w233628;ca;29;77074;black;gray;3900;3100
2007;Dodge;Caliber;R/T;Wagon;automatic;1b3he78k67d538158;ca;;163407;orange;;2650;2400
2007;Chevrolet;Impala;LS;Sedan;automatic;2g1wb58k479110436;ca;;100932;gold;tan;4550;4000
2007;HUMMER;H2;Base;SUV;automatic;5grgn23u77h106837;ca;34;113538;black;black;20500;22250
2007;BMW;X5;3.0si;SUV;automatic;4usfe43577ly79459;ca;27;88266;black;black;14200;14200
2007;Dodge;Charger;RT;Sedan;automatic;2b3la53h27h661979;ca;2;142826;silver;gray;5800;3800
2007;Honda;Civic;Si;Coupe;manual;2hgfg21587h704689;ca;19;83448;black;black;7925;6100
2007;Honda;Ridgeline;RTS;Crew Cab;automatic;2hjyk16407h502196;ca;22;208579;black;gray;6375;5000
2007;Dodge;Charger;Base;Sedan;;2b3ka43g17h880042;ca;;82515;gray;;7200;8300
2007;Ford;Mustang;Deluxe;Coupe;automatic;1zvht80n975324627;ca;;104245;blue;;6400;7600
2007;Ford;Escape;XLS;SUV;;1fmyu02z77ka77557;ca;19;88311;blue;gray;5575;4100
2007;Dodge;Charger;Base;Sedan;;2b3ka43g17h607716;ca;;38912;black;;9000;8800
2007;Chevrolet;Silverado 2500HD;LTZ;Crew Cab;automatic;1gchc23687f560748;ca;24;42264;red;black;21000;25500
2007;Chevrolet;Tahoe;LS;SUV;automatic;1gnfc13087j379599;ca;36;108399;gray;black;12150;12000
2007;Hyundai;Elantra;SE SULEV;Sedan;automatic;kmhdu46d97u197031;ca;2;98392;silver;silver;3875;2300
2007;Chevrolet;Malibu;LT;Sedan;automatic;1g1zt58n97f288001;ca;35;93605;beige;beige;4650;5600
2007;Chrysler;Pacifica;Touring;Wagon;automatic;2a8gm68x27r336605;ca;28;84844;red;gray;5275;5800
2007;BMW;X5;4.8i;SUV;;5uxfe835x7lz37687;ca;;138993;;;10250;10400
2007;Dodge;Nitro;SLT;SUV;automatic;1d8gu58617w731943;ca;42;120580;white;black;7950;7300
2007;BMW;X5;3.0si;SUV;automatic;5uxfe43577ly82771;ca;32;127945;white;tan;12600;13200
2007;Jeep;Wrangler;Unlimited Sahara;SUV;automatic;1j4gb59147l177784;ca;24;119847;green;gray;11600;13100
2007;Chrysler;300;Base;Sedan;automatic;2c3ka43r47h743729;ca;33;123482;black;black;4725;5900
2007;Honda;Pilot;LX;SUV;automatic;2hkyf18147h540551;ca;1;136935;burgundy;gray;4525;3100
2007;Chevrolet;Tahoe;LT;SUV;automatic;1gnfc13j07r178497;ca;32;103251;white;black;13850;12100
2007;Cadillac;DTS;Base;Sedan;automatic;1g6kd57y77u187751;ca;23;96723;black;black;6425;5600
2007;Cadillac;Escalade ESV;Base;SUV;automatic;1gyfk66827r208451;ca;36;107589;off-white;black;17750;21750
2007;GMC;Acadia;SLT-1;SUV;automatic;1gker23727j159210;ca;24;126369;black;gray;9050;8000
2007;Chevrolet;Impala;SS;Sedan;automatic;2g1wd58c779410149;ca;22;81474;black;tan;7900;6400
2007;landrover;lr3;v8 se;;automatic;salae25487a427257;ca;45;108990;white;black;10350;13000
2007;GMC;Sierra 1500;Work Truck;Extended Cab;automatic;2gtec19j371575772;ca;35;138061;red;black;7750;10800
2007;BMW;X5;4.8i;SUV;automatic;5uxfe83567lz37539;ca;42;93613;silver;black;13800;14750
2007;Cadillac;Escalade ESV;Base;SUV;automatic;1gyfk668x7r349669;ca;28;115966;black;black;16950;18000
2007;Chevrolet;Tahoe;LS;SUV;automatic;1gnfc13c77r266626;ca;35;157667;blue;black;9625;8400
2007;cadillac;sts;v8;;automatic;1g6dc67a870195580;ca;32;174112;silver;black;4575;3750
2007;Chrysler;PT Cruiser;Touring;Wagon;automatic;3a4fy58b97t596366;ca;19;90376;yellow;gray;2275;1850
2007;BMW;X3;3.0si;SUV;automatic;wbxpc93417wf21427;ca;;83463;gold;;11100;10250
2007;Cadillac;SRX;V6;SUV;automatic;1gyee637270129848;ca;29;73919;gray;gray;9275;7400
2007;Chevrolet;Silverado 1500;Work Truck;Crew Cab;automatic;3gcek13c07g544452;ca;25;64992;blue;black;16350;15600
2007;Chevrolet;Tahoe;LT;SUV;automatic;1gnfk13017r385166;ca;36;211033;white;black;8425;9700
2007;Chevrolet;Silverado 1500 Classic;LS;Extended Cab;automatic;1gcec19v97z203900;ca;;244669;white;;1600;3550
2007;Ford;Focus;ZX4 SE;Sedan;manual;1fafp34n37w283360;ca;;112646;red;;3100;2900
2007;Chrysler;PT Cruiser;Base;Convertible;automatic;3c3jy45x17t506836;ca;4;55406;silver;gray;4250;4700
2007;Ford;F-150;Lariat;SuperCab;automatic;1ftpx12517kc62620;ca;;102840;red;;5025;6000
2007;Chevrolet;Malibu;LT;Sedan;automatic;1g1zt58f87f111495;ca;19;116407;gray;gray;3500;2800
2007;Honda;Pilot;LX;SUV;automatic;5fnyf28117b014852;ca;2;132430;black;gray;6875;6500
2007;Ford;F-150;Lariat;SuperCab;automatic;1ftpx14507fa80834;ca;28;102716;white;black;10050;12250
2007;Chevrolet;Silverado 1500 Classic;LS2;Crew Cab;;2gcec13v571159301;ca;;76412;gray;;13500;13750
2007;Ford;Edge;SEL;SUV;;2fmdk38c77bb39171;ca;32;;gray;;2775;15500
2007;Jeep;Commander;Sport;SUV;automatic;1j8hg48k07c562588;ca;28;109660;red;black;6425;7000
2007;Honda;Civic;EX;Coupe;manual;2hgfg11867h566249;ca;29;197812;gray;gray;2175;4500
2007;Cadillac;CTS;Base;Sedan;automatic;1g6dp577870183531;ca;28;102520;gray;black;5800;7000
2007;Chevrolet;Tahoe;LS;SUV;automatic;1gnfc13067r278899;ca;24;100815;white;gray;12550;13000
2007;Kia;Spectra;SX;Sedan;automatic;knafe122075406449;ca;19;128466;silver;gray;1525;750
2007;HUMMER;H3;Base;SUV;automatic;5gtdn13e978178073;ca;34;71031;gray;black;13450;15750
2007;Chrysler;300;Base;Sedan;automatic;2c3ka43r17h751951;ca;2;102388;black;gray;5875;2600
2007;Jeep;Wrangler;Unlimited Sahara;SUV;manual;1j4gb59177l160879;ca;19;92300;red;black;14150;12250
2007;GMC;Yukon;SLE;SUV;automatic;1gkfc13j57r130636;ca;26;86548;gray;gray;16050;15000
2007;Jeep;Wrangler;Unlimited Sahara;SUV;automatic;1j8ga591x7l178035;ca;;75536;silver;;17200;18200
2007;BMW;X5;4.8i;SUV;automatic;4usfe83527ly66920;ca;42;93250;gray;gray;13750;15250
2007;Dodge;Caliber;SXT;Wagon;automatic;1b3hb48bx7d528286;ca;36;133514;white;tan;2850;2800
2007;Ford;Ranger;XL;Regular Cab;;1ftyr10u67pa06114;ca;27;49492;white;gray;5125;6300
2007;Ford;Fusion;SEL;Sedan;automatic;3fahp08187r123542;ca;25;111324;blue;beige;5200;4100
2007;Chrysler;Pacifica;Base;Wagon;automatic;2a8gm48l17r328772;ca;29;96054;red;gray;4400;3600
2007;BMW;X5;4.8i;SUV;automatic;5uxfe83527lz45587;ca;;106702;gold;tan;12850;12000
2007;Infiniti;M45;Sport;Sedan;automatic;jnkby01ex7m401150;ca;38;112200;black;black;12100;11700
2007;;;;;automatic;1g1yy26u575103115;ca;41;55299;black;black;21800;21000
2007;Chevrolet;Uplander;Cargo;Minivan;automatic;1gndv13137d139935;ca;26;30539;white;gray;4775;4300
2007;Lexus;GS 450h;Base;Sedan;automatic;jthbc96s475006201;ca;34;109910;gray;black;12350;12300
2007;Ford;Explorer;XLT;SUV;automatic;1fmeu63827ub43545;ca;29;93071;silver;tan;7100;7000
2007;Dodge;Magnum;SE;Wagon;automatic;2d4fv47t97h647542;ca;23;148825;white;black;3375;3100
2007;Jeep;Commander;Overland;SUV;automatic;1j8hh68247c599782;ca;39;88470;silver;gray;11800;12250
